,gestures,intersection
0,G1->0,0.019471583908816155
1,G4->0,0.06481023959097197
2,G3->2,0.08040644285149229
3,G4->1,0.08239217437984632
4,G11->0,0.09302610242118797
5,G4->2,0.16006686943901346
6,G3->0,0.16270416598699175
7,G5->0,0.177201753140642
8,G6->1,0.20672262165999933
9,G2->3,0.21702972282810004
10,G3->3,0.23364857637938444
11,G8->0,0.2509483547527262
12,G2->0,0.28841153338106923
13,G2->1,0.31891682010487227
14,G2->2,0.3258600932977127
15,G6->2,0.33271935252475876
16,G6->3,0.34551039991655075
17,G6->0,0.38992106236399465
18,G3->1,0.41051876568131246
