,gestures,intersection
0,G6->2,0.04836511088250705
1,G2->0,0.1342345404257877
2,G4->1,0.13774114867354695
3,G1->0,0.14610093582444716
4,G5->0,0.16480668174995508
5,G3->0,0.19451454054297562
6,G3->1,0.21321514344795378
7,G11->0,0.22601869699019833
8,G3->2,0.2839991679076335
9,G2->1,0.3575486915363976
10,G8->0,0.35768065449014325
11,G4->2,0.36599331964726184
12,G4->0,0.3993191335869206
13,G2->2,0.4742423388883038
14,G3->3,0.47921440672604576
15,G6->1,0.4844628233492519
16,G2->3,0.5228040436248607
17,G6->3,0.5958590627063141
18,G6->0,0.7289995877215786
