,gestures,intersection
0,G1->0,0.008651015654077518
1,G4->1,0.030360116201224707
2,G3->0,0.041560323623632725
3,G4->0,0.051341284646833886
4,G3->3,0.0626468399532307
5,G4->2,0.07682895563030735
6,G2->2,0.07904190898171075
7,G2->3,0.08516073438592357
8,G11->0,0.11816873642212546
9,G2->1,0.14897290267379495
10,G3->2,0.17530982128534736
11,G8->0,0.17884532738529738
12,G3->1,0.19261506719390456
13,G6->3,0.20918659142105303
14,G6->1,0.21407341548064462
15,G6->0,0.2771868336690239
16,G2->0,0.2966051409270514
17,G5->0,0.3344819360644668
18,G6->2,0.5030463856025377
