,gestures,intersection
0,G11->0,0.03622501049891349
1,G4->1,0.04476938936305671
2,G2->0,0.06447790849657034
3,G3->0,0.07240880667663786
4,G3->2,0.08191470554921972
5,G4->2,0.08704901331450009
6,G4->0,0.09279025429019938
7,G1->0,0.11344723771969134
8,G6->1,0.12081285622812589
9,G2->3,0.13267757405540861
10,G3->1,0.1340833172649262
11,G2->2,0.13543841231084217
12,G3->3,0.13585146300828368
13,G8->0,0.1394775009346256
14,G5->0,0.14491675182673044
15,G6->0,0.1771430479389593
16,G6->3,0.20278929528462278
17,G2->1,0.2197374811420566
18,G6->2,0.24566604497873565
