,gestures,intersection
0,G2->2,0.019245457627118642
1,G3->3,0.02097894736842105
2,G3->0,0.023848967213114754
3,G3->2,0.02385306896551725
4,G2->3,0.023922053921568633
5,G8->0,0.024537769784172662
6,G2->0,0.029811699619771842
7,G3->1,0.03458096923076924
8,G2->1,0.03460313592233008
9,G6->2,0.037776610389610395
10,G4->1,0.047028081081081065
11,G4->2,0.04760353684210528
12,G4->0,0.04906892537313431
13,G6->0,0.05018097
14,G6->1,0.06500654901960784
15,G11->0,0.08793983516483517
16,G5->0,0.10578406896551727
