,gestures,intersection
0,G2->0,0.22063492063492063
1,G3->2,0.23432771292693472
2,G1->0,0.25
3,G2->1,0.3092320261437908
4,G2->3,0.3276779773785762
5,G4->1,0.3434343434343434
6,G4->0,0.4041867954911433
7,G8->0,0.4098360655737705
8,G4->2,0.4108713029576339
9,G2->2,0.4631782945736434
10,G5->0,0.49585406301824203
11,G3->1,0.539906103286385
12,G6->1,0.5882800608828006
13,G3->0,0.5888888888888889
14,G3->3,0.6466049382716048
15,G11->0,0.6473922902494331
16,G6->0,0.6722222222222222
17,G6->3,0.7171717171717172
18,G6->2,0.7470760233918128
