,gestures,intersection
0,G2->1,0.22426470588235295
1,G2->3,0.26846307385229545
2,G4->2,0.2829736211031175
3,G2->0,0.3412698412698412
4,G2->2,0.3856589147286822
5,G4->1,0.3911845730027548
6,G1->0,0.40277777777777785
7,G3->2,0.42412451361867703
8,G8->0,0.453551912568306
9,G11->0,0.6054421768707483
10,G4->0,0.6135265700483091
11,G3->0,0.6416666666666667
12,G6->1,0.6484018264840182
13,G3->1,0.6713615023474179
14,G6->0,0.6857142857142856
15,G5->0,0.6915422885572139
16,G3->3,0.7037037037037037
17,G6->3,0.7748917748917749
18,G6->2,0.8815789473684209
