,gestures,intersection
0,G1->0,0.12629399585921325
1,G6->3,0.28391472868217055
2,G3->3,0.31223628691983124
3,G2->0,0.35426008968609873
4,G4->1,0.37777777777777777
5,G2->3,0.4011299435028248
6,G4->2,0.40740740740740744
7,G3->2,0.5357142857142857
8,G8->0,0.5539906103286385
9,G2->2,0.6058201058201058
10,G11->0,0.6394557823129251
11,G5->0,0.6521739130434782
12,G6->1,0.6538461538461539
13,G3->1,0.6666666666666666
14,G2->1,0.6952380952380953
15,G4->0,0.71875
16,G6->2,0.7350427350427351
17,G3->0,0.7407407407407408
18,G6->0,0.8480392156862745
