,gestures,intersection
0,G1->0,0.014492753623188406
1,G2->3,0.11299435028248588
2,G2->1,0.13015873015873017
3,G3->0,0.1396011396011396
4,G4->1,0.1611111111111111
5,G3->1,0.1818181818181818
6,G2->0,0.18236173393124067
7,G3->3,0.24472573839662445
8,G2->2,0.25925925925925924
9,G5->0,0.30434782608695654
10,G8->0,0.4553990610328638
11,G11->0,0.48979591836734687
12,G6->3,0.5319767441860465
13,G3->2,0.5476190476190477
14,G4->2,0.5740740740740741
15,G6->1,0.6474358974358975
16,G4->0,0.7135416666666666
17,G6->0,0.7450980392156863
18,G6->2,0.7692307692307692
