,gestures,intersection
0,G1->0,0.26028806584362146
1,G2->3,0.3113425925925926
2,G2->0,0.33236293061620575
3,G4->1,0.3814432989690722
4,G2->2,0.38405797101449274
5,G2->1,0.44025157232704404
6,G5->0,0.46016771488469604
7,G6->2,0.47111111111111115
8,G6->1,0.48692810457516333
9,G4->2,0.5351473922902494
10,G3->0,0.548076923076923
11,G6->3,0.5506535947712419
12,G3->2,0.5704607046070461
13,G4->0,0.5801033591731266
14,G3->1,0.5892531876138434
15,G11->0,0.663768115942029
16,G3->3,0.694017094017094
17,G6->0,0.7293064876957494
