,gestures,intersection
0,G1->0,0.4197530864197531
1,G2->0,0.4352256186317322
2,G2->3,0.4618055555555556
3,G4->1,0.49828178694158076
4,G2->2,0.4990942028985507
5,G4->2,0.5340136054421768
6,G4->0,0.5387596899224807
7,G2->1,0.5649895178197065
8,G5->0,0.5890985324947589
9,G6->2,0.6118518518518519
10,G6->1,0.6186274509803922
11,G11->0,0.6521739130434782
12,G3->3,0.682051282051282
13,G6->0,0.6890380313199106
14,G3->2,0.6910569105691057
15,G3->0,0.6923076923076924
16,G6->3,0.6960784313725489
17,G3->1,0.7486338797814208
