,gestures,intersection
0,G1->0,0.018518518518518517
1,G3->0,0.0673076923076923
2,G2->3,0.09114583333333333
3,G3->2,0.13821138211382114
4,G3->1,0.1612021857923497
5,G11->0,0.17681159420289852
6,G4->1,0.22336769759450167
7,G2->0,0.22416302765647744
8,G6->3,0.24754901960784315
9,G5->0,0.25157232704402516
10,G6->1,0.3372549019607843
11,G3->3,0.3384615384615384
12,G2->2,0.35326086956521746
13,G4->0,0.3914728682170543
14,G4->2,0.4387755102040816
15,G2->1,0.4790356394129979
16,G6->2,0.5037037037037037
17,G6->0,0.7606263982102908
