,gestures,intersection
0,G3->1,0.014039925300073692
1,G3->2,0.054786770389798935
2,G2->2,0.06081608800717752
3,G4->2,0.06103670334328298
4,G2->0,0.07702641264696265
5,G4->0,0.08489901758026691
6,G11->0,0.1005002163530979
7,G3->0,0.12590130069352343
8,G6->3,0.13069105895157748
9,G3->3,0.13215018506431017
10,G4->1,0.13423562953488424
11,G8->0,0.13558839324311386
12,G1->0,0.14154873301583137
13,G5->0,0.14203357233164474
14,G2->3,0.18283284874585945
15,G6->1,0.18604587263382566
16,G6->2,0.19832547941592826
17,G6->0,0.2740662708624528
18,G2->1,0.3321470149556874
