,gestures,intersection
0,G6->2,0.015469588532567535
1,G6->3,0.066472007770005
2,G4->0,0.14698276026779442
3,G3->1,0.1597003067261265
4,G5->0,0.1793197199300394
5,G2->2,0.26055840475966696
6,G2->0,0.2732462384588359
7,G1->0,0.27411057711862524
8,G4->2,0.2753703097830268
9,G3->0,0.3040381919385036
10,G11->0,0.3895499140903394
11,G3->2,0.4133049841059578
12,G2->1,0.43910483048548776
13,G4->1,0.4526621642456963
14,G2->3,0.47946844529912935
15,G3->3,0.48871078079526103
16,G8->0,0.5611446469596211
17,G6->0,0.7318305746631733
18,G6->1,0.8301973833924183
