,gestures,intersection
0,G3->0,0.014421517241379307
1,G3->2,0.020407064516129038
2,G2->2,0.021413597560975627
3,G3->3,0.024925872093023257
4,G2->3,0.027888103873239443
5,G2->1,0.029381109550561824
6,G3->1,0.031670309523809524
7,G6->0,0.033095524999999994
8,G2->0,0.034186587412587406
9,G8->0,0.0420559017857143
10,G4->0,0.04334456923076924
11,G4->2,0.043447046153846154
12,G6->1,0.05439032835820896
13,G5->0,0.06435922857142853
14,G6->2,0.0682757857142857
15,G4->1,0.07840691851851855
16,G11->0,0.08006782608695649
