,gestures,intersection
0,G1->0,0.03652162391954971
1,G3->1,0.047938147974312784
2,G4->2,0.08508185151344276
3,G3->2,0.10311479334316732
4,G2->0,0.10805714220243871
5,G11->0,0.12583329533574933
6,G4->1,0.1302573179306983
7,G4->0,0.14264128173666732
8,G5->0,0.17746095644750803
9,G8->0,0.17931502481279218
10,G2->3,0.18869272542329774
11,G2->2,0.20334280265305762
12,G3->3,0.20749253290726435
13,G6->1,0.23524958695090606
14,G2->1,0.26012636396431843
15,G3->0,0.27167244694663717
16,G6->3,0.2817048610047877
17,G6->2,0.3219672714726453
18,G6->0,0.4632778009928143
