,gestures,intersection
0,G8->0,[0.30505952]
1,G2->3,[0.32511737]
2,G1->0,[0.34249084]
3,G3->3,[0.34496124]
4,G4->1,[0.3617284]
5,G3->0,[0.36781609]
6,G3->2,[0.41397849]
7,G6->3,[0.49673203]
8,G4->2,[0.50512821]
9,G11->0,[0.53333333]
10,G2->2,[0.5501355]
11,G3->1,[0.55555556]
12,G2->1,[0.55805243]
13,G2->0,[0.56876457]
14,G6->1,[0.58457711]
15,G6->2,[0.61607143]
16,G4->0,[0.62564103]
17,G5->0,[0.65396825]
18,G6->0,[0.65416667]
