,gestures,intersection
0,G1->0,[0.10989011]
1,G2->3,[0.11707746]
2,G8->0,[0.18526786]
3,G4->0,[0.24615385]
4,G3->1,[0.25]
5,G4->1,[0.25925926]
6,G3->3,[0.26550388]
7,G2->1,[0.2673221]
8,G3->2,[0.27419355]
9,G2->0,[0.28787879]
10,G3->0,[0.29425287]
11,G2->2,[0.30149051]
12,G5->0,[0.30793651]
13,G6->0,[0.33333333]
14,G6->3,[0.34313725]
15,G4->2,[0.36923077]
16,G11->0,[0.44492754]
17,G6->2,[0.4672619]
18,G6->1,[0.52238806]
