,gestures,intersection
0,G2->3,[0.3556338]
1,G6->3,[0.37254902]
2,G2->1,[0.39325843]
3,G3->0,[0.44482759]
4,G6->2,[0.45535714]
5,G3->1,[0.5]
6,G6->0,[0.5275]
7,G4->1,[0.58518519]
8,G2->2,[0.5995935]
9,G8->0,[0.63839286]
10,G2->0,[0.64335664]
11,G11->0,[0.65652174]
12,G4->0,[0.70769231]
13,G1->0,[0.71428571]
14,G4->2,[0.73846154]
15,G3->2,[0.75]
16,G5->0,[0.77619048]
17,G6->1,[0.85820896]
18,G3->3,[0.86627907]
