,gestures,intersection
0,G3->1,0.040007113185449354
1,G1->0,0.07006989534708712
2,G4->2,0.0878058759767026
3,G2->0,0.09157334954504324
4,G3->0,0.11874960864302982
5,G3->2,0.11906470149814426
6,G6->1,0.12740275767802112
7,G4->1,0.13104275697033574
8,G11->0,0.1346332673173772
9,G2->2,0.1469489963033271
10,G6->2,0.15037436399406853
11,G4->0,0.18207235902173569
12,G6->0,0.2205600789365635
13,G8->0,0.22342981503941065
14,G3->3,0.2563071764241407
15,G2->3,0.2765233485410817
16,G2->1,0.32700918852613153
17,G6->3,0.3359394376358431
18,G5->0,0.379096594735196
