,gestures,intersection
0,G3->0,1.745222
1,G4->0,3.2043236
2,G6->1,3.9877303999999993
3,G6->0,5.656810200000002
4,G2->0,5.852661
5,G5->0,8.18938
6,G2->1,50.7267566
