,gestures,intersection
0,G6->2,0.02298967938443458
1,G4->1,0.0696254752702539
2,G2->1,0.13792024965421854
3,G1->0,0.14985482010942702
4,G4->2,0.2004960621666113
5,G6->0,0.2212874976508137
6,G4->0,0.2694808438593599
7,G6->1,0.27789950873810587
8,G3->3,0.32181202269548514
9,G11->0,0.32469063546807636
10,G2->0,0.32738195309932033
11,G6->3,0.3335624861080801
12,G2->2,0.3444872177266747
13,G8->0,0.43002431346348813
14,G3->0,0.43567954204472537
15,G3->1,0.44945784724018695
16,G5->0,0.4810562217249392
17,G3->2,0.5639447640607056
18,G2->3,0.571770769122042
