,gestures,intersection
0,G1->0,0.06978360574095344
1,G4->1,0.08211107490591633
2,G3->2,0.1149133373783215
3,G11->0,0.13832269004415884
4,G2->1,0.14566703907769948
5,G2->0,0.167923919646516
6,G4->2,0.18946561473588466
7,G2->2,0.1899333824250454
8,G3->3,0.19283918434137648
9,G2->3,0.20957136802266807
10,G8->0,0.27318062632707046
11,G6->2,0.31442383834343895
12,G6->1,0.33641075024311573
13,G6->3,0.3377807757292722
14,G6->0,0.3570201422039337
15,G5->0,0.35702724406626046
16,G4->0,0.37268882347733845
17,G3->1,0.39110426457241415
18,G3->0,0.40484080115231985
