,gestures,intersection
0,G4->0,0.04237130688930458
1,G3->3,0.06766332188305242
2,G2->3,0.06866408715819543
3,G1->0,0.07108573951515773
4,G2->2,0.07973043452789826
5,G11->0,0.09763746063669228
6,G5->0,0.10214332712643771
7,G6->0,0.11618289803122828
8,G6->1,0.12054235198245833
9,G4->1,0.15229210837430726
10,G4->2,0.15837957884828102
11,G3->2,0.176851453934698
12,G2->0,0.1790341963828472
13,G3->0,0.2076456533164309
14,G3->1,0.21115275251139967
15,G6->3,0.2118153226579814
16,G8->0,0.2374948087636806
17,G6->2,0.3203160626602516
18,G2->1,0.3331218443467033
