,gestures,intersection
0,G3->0,[0.37091503]
1,G3->1,[0.39064857]
2,G3->3,[0.49074074]
3,G4->1,[0.49583333]
4,G4->2,[0.496997]
5,G2->1,[0.51897019]
6,G1->0,[0.53030303]
7,G8->0,[0.54122807]
8,G6->3,[0.58527132]
9,G11->0,[0.63411458]
10,G2->0,[0.63701431]
11,G3->2,[0.67037037]
12,G4->0,[0.70075758]
13,G6->2,[0.74242424]
14,G2->3,[0.75902335]
15,G2->2,[0.76]
16,G6->1,[0.78682171]
17,G6->0,[0.83333333]
18,G5->0,[0.88418079]
