,gestures,intersection
0,G6->1,6.30691829876516
1,G3->1,6.520871916407812
2,G2->1,7.227868725541142
3,G4->2,7.332709941746315
4,G4->1,7.388983107031369
5,G4->0,7.700647960935461
6,G2->0,8.18232249511133
7,G3->3,8.225597275013321
8,G11->0,8.272751659463923
9,G6->2,8.69858791300481
10,G3->0,8.822233373113306
11,G8->0,8.918457310428222
12,G2->3,9.01445614995865
13,G2->2,9.491021070039594
14,G3->2,12.669086643990045
15,G5->0,12.890322063620387
16,G6->0,25.87969873596554
