,gestures,intersection
0,G4->0,0.005269091930903338
1,G6->0,0.018233245869701886
2,G3->2,0.020453019544637022
3,G1->0,0.04150831145319616
4,G2->3,0.048301490799896284
5,G6->1,0.06861086047980741
6,G3->0,0.09042752922051955
7,G2->0,0.09636188520847605
8,G4->1,0.10442623386252801
9,G8->0,0.10835353891842009
10,G2->2,0.13415940797392903
11,G5->0,0.1406286342152886
12,G3->3,0.1433856373604036
13,G2->1,0.1534473690661042
14,G3->1,0.1602396031671655
15,G6->3,0.1630382514687537
16,G4->2,0.1774237634248217
17,G11->0,0.28672320871905543
18,G6->2,0.39313193354377685
