,gestures,intersection
0,G3->1,[0.31246858]
1,G2->0,[0.34781868]
2,G8->0,[0.35467836]
3,G3->3,[0.41975309]
4,G2->1,[0.4200542]
5,G3->0,[0.42156863]
6,G4->1,[0.43125]
7,G1->0,[0.43771044]
8,G4->2,[0.48098098]
9,G6->3,[0.50129199]
10,G3->2,[0.50864198]
11,G2->3,[0.58209483]
12,G6->2,[0.58396465]
13,G11->0,[0.60416667]
14,G4->0,[0.62373737]
15,G2->2,[0.62444444]
16,G6->0,[0.67735043]
17,G6->1,[0.69767442]
18,G5->0,[0.76647834]
