,gestures,intersection
0,G3->1,0.022138135746606356
1,G2->1,0.023699991869918696
2,G3->0,0.029712558823529408
3,G8->0,0.03183866842105262
4,G2->0,0.034853398773006146
5,G11->0,0.03990523437499998
6,G4->0,0.040624022727272745
7,G4->2,0.042369648648648645
8,G4->1,0.04933901250000001
9,G2->2,0.04979869599999999
10,G3->3,0.05312305555555554
11,G2->3,0.06145084076433123
12,G5->0,0.061742644067796636
13,G6->2,0.06625249999999998
14,G6->1,0.06945023255813951
15,G3->2,0.08354620000000001
16,G6->0,0.08573546153846157
