,gestures,intersection
0,G2->3,0.2616822429906542
1,G2->0,0.2980769230769231
2,G8->0,0.4350282485875706
3,G2->1,0.4444444444444444
4,G1->0,0.4457831325301205
5,G3->0,0.5357142857142857
6,G6->3,0.5540540540540541
7,G5->0,0.5945945945945946
8,G6->1,0.6071428571428571
9,G4->2,0.6785714285714286
10,G2->2,0.717948717948718
11,G3->2,0.7241379310344828
12,G6->0,0.7466666666666667
13,G11->0,0.7570093457943925
14,G3->1,0.8148148148148148
15,G3->3,0.8666666666666667
16,G4->1,0.9146341463414634
17,G6->2,0.9545454545454546
18,G4->0,0.9866666666666667
