,gestures,intersection
0,G1->0,0.1606425702811245
1,G4->1,0.25203252032520324
2,G8->0,0.3992467043314501
3,G4->2,0.4285714285714286
4,G2->3,0.42990654205607476
5,G2->2,0.48888888888888893
6,G2->1,0.5348148148148147
7,G3->3,0.5851851851851851
8,G4->0,0.6044444444444445
9,G2->0,0.641025641025641
10,G5->0,0.653153153153153
11,G3->2,0.6666666666666666
12,G11->0,0.7009345794392523
13,G3->0,0.7261904761904762
14,G6->0,0.7377777777777778
15,G6->3,0.7657657657657658
16,G6->1,0.8571428571428571
17,G3->1,0.8950617283950617
18,G6->2,0.9318181818181818
