,gestures,intersection
0,G1->0,0.12048192771084339
1,G4->2,0.20238095238095236
2,G2->3,0.2367601246105919
3,G2->2,0.26495726495726496
4,G4->0,0.35555555555555557
5,G8->0,0.3559322033898305
6,G4->1,0.3861788617886179
7,G11->0,0.3862928348909657
8,G2->0,0.4230769230769231
9,G2->1,0.4948148148148148
10,G6->3,0.5135135135135135
11,G3->2,0.5287356321839081
12,G3->1,0.5493827160493827
13,G3->0,0.6190476190476191
14,G3->3,0.637037037037037
15,G6->1,0.6428571428571428
16,G5->0,0.7117117117117117
17,G6->2,0.7272727272727272
18,G6->0,0.8577777777777778
