,gestures,intersection
0,G1->0,0.27309236947791166
1,G8->0,0.3509102322661645
2,G4->1,0.3658536585365854
3,G2->1,0.36592592592592593
4,G2->2,0.3772079772079773
5,G2->3,0.48078920041536866
6,G2->0,0.4914529914529915
7,G4->2,0.4920634920634921
8,G4->0,0.5244444444444444
9,G5->0,0.5585585585585585
10,G3->1,0.5699588477366255
11,G3->0,0.6150793650793651
12,G3->2,0.6168582375478927
13,G11->0,0.6521287642782969
14,G3->3,0.6962962962962963
15,G6->3,0.7117117117117117
16,G6->1,0.8055555555555557
17,G6->0,0.834074074074074
18,G6->2,0.8535353535353535
