,gestures,intersection
0,G4->1,0.026270682926829277
1,G8->0,0.027230999999999988
2,G3->2,0.028297120689655175
3,G2->1,0.031025502222222223
4,G4->2,0.031540875
5,G5->0,0.03276983783783784
6,G3->1,0.03436277777777777
7,G2->2,0.03483503076923075
8,G4->0,0.035322240000000005
9,G6->2,0.04199963636363637
10,G6->1,0.0426569642857143
11,G3->3,0.04845404444444445
12,G2->3,0.04855528971962615
13,G11->0,0.05500187850467291
14,G6->0,0.056662146666666684
15,G3->0,0.06342321428571426
16,G2->0,0.07917334615384614
