,gestures,intersection
0,G6->0,
1,G4->0,
2,G3->2,
3,G3->0,
4,G3->1,
5,G4->1,
6,G6->3,
7,G2->3,
8,G2->2,
9,G2->0,
10,G1->0,
11,G6->2,
12,G11->0,
13,G2->1,
14,G6->1,
15,G3->3,
16,G4->2,
