,gestures,intersection
0,G1->0,0.23809523809523808
1,G2->2,0.3494949494949495
2,G2->3,0.40305010893246185
3,G4->1,0.4296875
4,G2->0,0.44191919191919193
5,G3->2,0.45073375262054505
6,G2->1,0.45921985815602834
7,G4->2,0.4644194756554307
8,G5->0,0.49051490514905144
9,G11->0,0.49116607773851584
10,G8->0,0.5939153439153438
11,G3->1,0.5944444444444444
12,G4->0,0.6051779935275081
13,G3->0,0.6111111111111112
14,G6->0,0.635142118863049
15,G3->3,0.654490106544901
16,G6->3,0.6807017543859649
17,G6->1,0.6844070961718021
18,G6->2,0.7112932604735883
