,gestures,intersection
0,G1->0,0.29411764705882354
1,G4->2,0.41397849462365593
2,G2->0,0.43803843605036447
3,G5->0,0.44144144144144143
4,G2->3,0.4731585518102372
5,G3->1,0.47826086956521746
6,G2->2,0.5278969957081545
7,G4->1,0.5341365461847389
8,G2->1,0.5870646766169154
9,G3->3,0.5893719806763286
10,G3->2,0.5978835978835978
11,G6->2,0.6306306306306306
12,G6->3,0.6590909090909091
13,G11->0,0.673076923076923
14,G8->0,0.6956521739130435
15,G6->1,0.7324561403508772
16,G3->0,0.7366946778711485
17,G6->0,0.7604166666666666
18,G4->0,0.7974683544303799
