,gestures,intersection
0,G3->0,0.843581243697479
1,G2->0,0.933581168986084
2,G2->3,0.9560530187265911
3,G3->1,1.1953253768115937
4,G2->2,1.4543389484978533
5,G3->2,1.5637684285714277
6,G5->0,1.740435735135135
7,G3->3,1.8725628405797103
8,G2->1,1.9095955895522385
9,G4->2,2.1498664032258055
10,G8->0,2.2977794130434774
11,G4->1,2.3344975783132527
12,G6->1,2.9173993157894733
13,G4->0,3.7223955316455712
14,G11->0,4.273441769230769
15,G6->2,4.593181459459458
16,G6->0,5.02714421875
