,gestures,intersection
0,G6->2,0.03972025475852466
1,G2->1,0.14167616268011007
2,G4->1,0.16705149177227147
3,G4->2,0.2303380469572264
4,G5->0,0.27700732997121635
5,G11->0,0.29023323688502034
6,G6->0,0.3284179956543635
7,G3->2,0.3301094922711764
8,G2->0,0.3492704822176711
9,G1->0,0.3564629491969792
10,G3->1,0.3877458023136936
11,G6->1,0.38900339667418116
12,G3->3,0.40642550127193355
13,G2->3,0.4224352518417717
14,G4->0,0.4712966672239854
15,G3->0,0.4925882423687046
16,G8->0,0.5227982516128251
17,G2->2,0.5897828065215945
18,G6->3,0.6509140286641731
