,gestures,intersection
0,G1->0,0.01844408077900139
1,G2->1,0.021563757286201527
2,G3->2,0.04210389648554642
3,G2->2,0.050695338630807024
4,G2->0,0.0526149343809128
5,G3->1,0.05934836347512856
6,G3->3,0.11302161057045673
7,G4->0,0.11414189762739153
8,G6->2,0.14694264439480792
9,G6->3,0.15067603480655392
10,G3->0,0.15197747221334243
11,G8->0,0.17632652710859495
12,G4->1,0.17844877771649817
13,G2->3,0.18405641116568683
14,G11->0,0.19070794623247786
15,G4->2,0.2294174487444395
16,G6->1,0.23430200637199405
17,G5->0,0.24065889842795532
18,G6->0,0.2796577387272681
