,gestures,intersection
0,G2->2,0.18239634826883908
1,G2->3,0.24897481268882185
2,G4->2,0.3188894078947368
3,G3->2,0.3236909285714285
4,G2->1,0.3336757386934676
5,G2->0,0.33997033050847447
6,G5->0,0.3603393892617449
7,G4->1,0.37103474489795907
8,G3->0,0.37240804705882335
9,G8->0,0.3807936176470588
10,G4->0,0.3809976547619049
11,G3->3,0.39133647169811303
12,G3->1,0.3939857674418603
13,G6->0,0.617852172413793
14,G11->0,0.6761653533333332
15,G6->1,0.876367154761905
16,G6->2,1.0198875871559638
