,gestures,intersection
0,G2->2,0.3345345345345345
1,G2->3,0.33864239666287443
2,G2->0,0.3492822966507177
3,G2->1,0.3783264746227709
4,G1->0,0.40444444444444444
5,G4->1,0.4962962962962963
6,G5->0,0.5214963707426019
7,G4->2,0.5262440354464895
8,G3->0,0.5416666666666666
9,G6->2,0.5436213991769547
10,G8->0,0.5714285714285714
11,G4->0,0.5719489981785063
12,G3->2,0.5925925925925926
13,G6->0,0.6355363984674329
14,G6->3,0.6666666666666666
15,G3->3,0.66820987654321
16,G11->0,0.6824212271973465
17,G3->1,0.6848816029143898
18,G6->1,0.6914468425259792
