,gestures,intersection
0,G4->2,0.3231083844580777
1,G4->1,0.39259259259259255
2,G8->0,0.4370748299319727
3,G1->0,0.5466666666666667
4,G6->0,0.5761494252873564
5,G2->1,0.582716049382716
6,G3->1,0.5846994535519126
7,G2->3,0.5881683731513083
8,G2->0,0.6315789473684211
9,G2->2,0.6558558558558558
10,G6->1,0.657074340527578
11,G3->2,0.6666666666666666
12,G11->0,0.6666666666666666
13,G3->0,0.6770833333333334
14,G4->0,0.685792349726776
15,G6->3,0.7051282051282052
16,G6->2,0.7098765432098766
17,G5->0,0.7839195979899497
18,G3->3,0.8287037037037037
