,gestures,intersection
0,G6->1,5.221614843013416
1,G2->2,5.747517001706202
2,G4->1,6.011309050696113
3,G3->2,6.057279136983651
4,G3->1,6.779016457366027
5,G2->3,7.006579448664887
6,G2->1,7.039502280283139
7,G6->0,7.137299833957558
8,G3->3,7.3300067490954115
9,G6->2,7.39631089214015
10,G5->0,7.792296093259896
11,G4->2,7.825341348470644
12,G11->0,7.989918412389396
13,G3->0,8.671081077092907
14,G4->0,10.162446497656758
15,G2->0,10.628153956580691
