,gestures,intersection
0,G2->1,0.09047619047619047
1,G2->0,0.19455252918287938
2,G1->0,0.20454545454545456
3,G2->3,0.26099706744868034
4,G6->3,0.2638888888888889
5,G4->0,0.3188405797101449
6,G6->2,0.32653061224489793
7,G2->2,0.32935560859188545
8,G4->2,0.34375
9,G5->0,0.36944444444444446
10,G6->1,0.5203252032520326
11,G3->1,0.5376344086021505
12,G11->0,0.6173285198555957
13,G4->1,0.6533333333333333
14,G3->2,0.6679841897233202
15,G6->0,0.6935483870967742
16,G3->0,0.7121212121212122
17,G3->3,0.8421052631578947
