,gestures,intersection
0,G4->2,0.19047619047619047
1,G5->0,0.24537037037037038
2,G1->0,0.25
3,G2->1,0.2555555555555556
4,G2->2,0.25855210819411295
5,G2->3,0.2649071358748778
6,G2->0,0.26588845654993515
7,G4->1,0.2888888888888889
8,G3->3,0.3567251461988304
9,G4->0,0.357487922705314
10,G6->1,0.4146341463414634
11,G3->1,0.5017921146953405
12,G6->3,0.5092592592592592
13,G3->0,0.5202020202020202
14,G3->2,0.5322793148880106
15,G11->0,0.5535499398315283
16,G6->0,0.5698924731182795
17,G6->2,0.6496598639455783
