,gestures,intersection
0,G1->0,0.05303030303030303
1,G2->1,0.0634920634920635
2,G4->1,0.10222222222222221
3,G3->0,0.1717171717171717
4,G3->3,0.195906432748538
5,G2->2,0.1988862370723946
6,G4->0,0.2318840579710145
7,G6->3,0.24999999999999997
8,G2->3,0.2746823069403715
9,G3->1,0.28315412186379935
10,G3->2,0.32674571805006586
11,G5->0,0.35833333333333334
12,G6->2,0.36734693877551017
13,G4->2,0.4255952380952381
14,G2->0,0.45136186770428016
15,G11->0,0.5679903730445247
16,G6->1,0.6666666666666666
17,G6->0,0.6774193548387096
