,gestures,intersection
0,G5->0,0.0007220968025092893
1,G6->0,0.009421524209466115
2,G6->1,0.02017448906016196
3,G3->1,0.021413938613524502
4,G6->2,0.02146192402879234
5,G4->0,0.041114895618030896
6,G6->3,0.04894813907386416
7,G8->0,0.07307837796592072
8,G2->0,0.08987866878533257
9,G3->0,0.09079315798407751
10,G2->2,0.107992877848977
11,G1->0,0.11366481723054433
12,G4->2,0.11851685528116213
13,G4->1,0.11866916014969792
14,G2->3,0.12545122635381253
15,G3->2,0.148595742309059
16,G2->1,0.1689005639451119
