,gestures,intersection
0,G5->0,0.0019339256841255095
1,G8->0,0.012790935687904877
2,G4->0,0.014753366135515299
3,G6->1,0.01572181677442935
4,G1->0,0.01813531488115176
5,G6->0,0.0184094767702022
6,G4->1,0.03362749914743642
7,G6->2,0.0406777688953908
8,G6->3,0.04839647210184539
9,G3->0,0.06887156124785886
10,G2->2,0.07985898018943609
11,G3->2,0.0909459280048815
12,G2->0,0.1116072731246157
13,G2->1,0.13017575083951063
14,G2->3,0.13714463538514124
15,G3->1,0.15626040078591863
16,G4->2,0.21695922808944604
