,gestures,intersection
0,G5->0,0.0033707435927009754
1,G6->3,0.041072008914082844
2,G4->0,0.04216803413310669
3,G6->0,0.04683652410108179
4,G6->1,0.08677398316784435
5,G4->1,0.1154146622029178
6,G6->2,0.1430651441027497
7,G1->0,0.15913009313700735
8,G3->1,0.16118338669491375
9,G2->3,0.1849547171419147
10,G4->2,0.1861627790464596
11,G3->2,0.20744655076052412
12,G2->0,0.2075328875284729
13,G3->0,0.2138363664340477
14,G8->0,0.2476812832673243
15,G2->1,0.24836441618526797
16,G2->2,0.2790766422314373
