,gestures,intersection
0,G5->0,0.013393333472542563
1,G3->2,0.016670515801941913
2,G4->0,0.03953382245463439
3,G3->1,0.05306491294261068
4,G8->0,0.08372938951556856
5,G6->0,0.09396912355665343
6,G6->3,0.1638955441678104
7,G1->0,0.22329985395241636
8,G4->1,0.22608327307140033
9,G2->0,0.25874110150833235
10,G2->1,0.2688603525353784
11,G2->2,0.27573142337759593
12,G6->2,0.30148395085045776
13,G3->0,0.3071301145419413
14,G4->2,0.3102494022464493
15,G2->3,0.35996953266567355
16,G6->1,0.7533610324072955
