,gestures,intersection
0,G4->0,0.005346452805907584
1,G4->2,0.006113647689505435
2,G1->0,0.011697242478076506
3,G8->0,0.01595597782097098
4,G6->2,0.02491216791587539
5,G2->0,0.035615359312711384
6,G4->1,0.03839948415540281
7,G3->0,0.03974840567174234
8,G2->2,0.042394912472014094
9,G6->3,0.04516363858009299
10,G3->1,0.056597234501191473
11,G3->2,0.08110410309558298
12,G2->3,0.08332843401996166
13,G6->1,0.08605333480022663
14,G3->3,0.11993506421910749
15,G6->0,0.1295515801970052
16,G5->0,0.13678778219309612
17,G2->1,0.1374866973410159
