,gestures,intersection
0,G1->0,0.02756892230576441
1,G6->1,0.07333333333333335
2,G4->1,0.08708708708708708
3,G2->0,0.08812260536398468
4,G6->3,0.11742424242424243
5,G8->0,0.12403100775193798
6,G3->1,0.14646464646464646
7,G2->1,0.17391304347826086
8,G3->0,0.1875
9,G11->0,0.19414893617021275
10,G2->2,0.21920903954802262
11,G3->2,0.23671497584541065
12,G2->3,0.2914653784219002
13,G6->0,0.3499999999999999
14,G5->0,0.3709677419354838
15,G4->0,0.3838383838383838
16,G3->3,0.4086021505376343
17,G4->2,0.44912280701754387
18,G6->2,0.6157407407407408
