,gestures,intersection
0,G4->2,0.21754385964912282
1,G4->1,0.2552552552552552
2,G1->0,0.38847117794486213
3,G11->0,0.4086879432624113
4,G2->1,0.44122383252818037
5,G2->3,0.4428341384863124
6,G2->0,0.4431673052362708
7,G6->3,0.44696969696969696
8,G8->0,0.45348837209302323
9,G3->2,0.5072463768115942
10,G2->2,0.5502824858757062
11,G3->1,0.5606060606060607
12,G6->2,0.6643518518518519
13,G3->3,0.7096774193548386
14,G6->1,0.7266666666666667
15,G4->0,0.7525252525252526
16,G3->0,0.765625
17,G6->0,0.7699999999999999
18,G5->0,0.7876344086021505
