,gestures,intersection
0,G3->1,120.0508515
1,G4->1,168.0896595
2,G3->0,198.45205119999997
3,G3->2,218.60317000000003
4,G8->0,228.8657493333333
5,G4->2,241.62245624999997
6,G6->1,242.4289954
7,G3->3,274.5060985
8,G4->0,431.1837003999999
9,G5->0,453.0191536000001
10,G6->0,463.8956135999999
11,G6->2,484.68795224999997
12,G2->0,513.8949023999998
13,G2->3,563.46713525
14,G2->2,687.839019
15,G11->0,744.8068229999999
16,G2->1,1083.0672136000007
