,gestures,intersection
0,G1->0,0.09273182957393483
1,G4->1,0.20420420420420418
2,G11->0,0.21365248226950354
3,G4->2,0.25263157894736843
4,G6->3,0.26515151515151514
5,G2->2,0.3446327683615819
6,G3->2,0.3526570048309179
7,G3->3,0.3655913978494623
8,G2->0,0.3780332056194125
9,G2->3,0.3832528180354267
10,G2->1,0.4702093397745572
11,G6->1,0.47333333333333333
12,G3->1,0.47474747474747475
13,G3->0,0.4895833333333333
14,G6->2,0.5069444444444444
15,G8->0,0.5542635658914729
16,G5->0,0.6559139784946236
17,G4->0,0.6767676767676768
18,G6->0,0.7333333333333334
