,gestures,intersection
0,G6->1,0.021684239999999994
1,G4->2,0.031025894736842093
2,G3->2,0.03246521739130436
3,G5->0,0.034583096774193536
4,G2->0,0.036764091954023
5,G6->2,0.04141934722222224
6,G8->0,0.041910744186046484
7,G4->1,0.04295805405405405
8,G2->3,0.04431154106280195
9,G2->2,0.04604361016949149
10,G3->1,0.047923303030303024
11,G2->1,0.050478135265700455
12,G3->0,0.05368626562500001
13,G6->0,0.05805231999999998
14,G11->0,0.06152738031914895
15,G3->3,0.06800998924731184
16,G4->0,0.07364893939393943
