,gestures,intersection
0,G3->2,7.356420249999999
1,G3->0,9.1147412
2,G4->2,10.03115725
3,G3->1,13.785168500000001
4,G4->0,14.2320062
5,G2->3,17.4062425
6,G6->0,18.221858600000008
7,G4->1,20.587743249999995
8,G2->2,21.237312749999997
9,G6->2,21.242411249999993
10,G6->1,22.154033000000005
11,G11->0,23.796417250000005
12,G2->0,39.7123284
13,G2->1,106.7082164
