,gestures,intersection
0,G3->2,27.338871750000006
1,G3->1,35.91155149999999
2,G3->0,48.0204084
3,G4->2,48.54467025
4,G4->0,84.54779040000001
5,G6->0,88.67940000000002
6,G6->1,101.53540100000002
7,G4->1,103.64334324999999
8,G2->3,106.39765400000002
9,G2->2,116.31790774999999
10,G2->0,169.51163840000004
11,G6->2,199.62978949999996
12,G11->0,276.1725099999999
13,G2->1,484.6880941999997
