,gestures,intersection
0,G3->1,0.015065644230769237
1,G2->1,0.022825486654804234
2,G3->2,0.030111162162162166
3,G6->1,0.03150341474654378
4,G3->0,0.03172159701492538
5,G11->0,0.03958113709677422
6,G4->2,0.03972185915492959
7,G2->0,0.04044962130177515
8,G2->2,0.04102902094240837
9,G6->0,0.0420504938271605
10,G8->0,0.042649822784810144
11,G5->0,0.04338634444444445
12,G6->2,0.04453458585858588
13,G4->1,0.04564589534883722
14,G2->3,0.04978014898989901
15,G3->3,0.050493660550458744
16,G4->0,0.0611571076923077
