,gestures,intersection
0,G2->1,0.015372753558718857
1,G3->0,0.016008820895522382
2,G3->3,0.01626506422018349
3,G2->3,0.01800904292929293
4,G3->2,0.018394716216216217
5,G3->1,0.019588269230769235
6,G2->2,0.031010319371727782
7,G2->0,0.03337488757396447
8,G8->0,0.034865563291139254
9,G6->1,0.03964243778801845
10,G4->1,0.03970203488372092
11,G6->2,0.04800349494949496
12,G6->0,0.04991292592592594
13,G4->2,0.051896661971830974
14,G4->0,0.05229775384615385
15,G5->0,0.06856684444444444
16,G11->0,0.07260701612903228
