,gestures,intersection
0,G2->1,0.26245551601423484
1,G4->1,0.35658914728682173
2,G2->3,0.4284511784511784
3,G2->2,0.4450261780104712
4,G1->0,0.46491228070175444
5,G8->0,0.49789029535864976
6,G4->2,0.5352112676056339
7,G3->3,0.6085626911314984
8,G2->0,0.6094674556213018
9,G11->0,0.6155913978494624
10,G6->1,0.6359447004608295
11,G3->0,0.6417910447761194
12,G3->1,0.673076923076923
13,G6->3,0.6917057902973397
14,G3->2,0.6981981981981983
15,G6->2,0.7138047138047138
16,G4->0,0.7692307692307692
17,G5->0,0.7703703703703703
18,G6->0,0.897119341563786
