,gestures,intersection
0,G2->3,0.07715491259795058
1,G1->0,0.18095238095238098
2,G2->2,0.23484848484848486
3,G4->1,0.2724014336917563
4,G2->0,0.3050314465408805
5,G3->3,0.3603603603603604
6,G8->0,0.365979381443299
7,G2->1,0.36912751677852346
8,G6->2,0.44918699186991873
9,G3->2,0.45679012345679015
10,G4->0,0.4906367041198501
11,G3->1,0.5083333333333333
12,G11->0,0.5160075329566856
13,G4->2,0.5486725663716814
14,G5->0,0.6537753222836096
15,G3->0,0.6635514018691588
16,G6->1,0.6684981684981685
17,G6->3,0.6759259259259259
18,G6->0,0.7479674796747968
