,gestures,intersection
0,G3->2,0.0905349794238683
1,G4->2,0.13864306784660765
2,G1->0,0.14523809523809525
3,G3->3,0.14714714714714713
4,G6->2,0.15447154471544716
5,G3->0,0.19003115264797507
6,G8->0,0.20790378006872853
7,G11->0,0.21845574387947267
8,G3->1,0.22916666666666666
9,G2->1,0.2483221476510067
10,G4->0,0.2546816479400749
11,G4->1,0.27598566308243727
12,G2->3,0.378541289933695
13,G5->0,0.48987108655616945
14,G6->1,0.4981684981684982
15,G6->3,0.5462962962962963
16,G6->0,0.5907859078590786
17,G2->2,0.5928030303030303
18,G2->0,0.7279874213836477
